Feature.ID	Confidence.y	Kingdom	Phylum	Class	Order	Family	Genus	Species
a883c3a823f0ea7a27046e04267c1ef4	0.9952582904595902	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	s__
a41e01efa87001b20dc0a58ef9adddd8	0.9567365976938379	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium	s__maritypicum
c5b9db8f279e88647e043597b95a7115	0.8238559185839913	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Enterobacter	NA
88ced2c5e28a2c4b61687e30b44eaeff	0.9998308105493086	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__
0e681b1022119b5323cc555e3b4d8c7a	0.9305270096558103	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__	s__
66e3556ff73288693db460141ae90aad	0.999999994812337	k__Bacteria	p__Cyanobacteria	NA	NA	NA	NA	NA
f163d45ce57922e414e154bfdc4b1fad	0.9999995042204922	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Geodermatophilaceae	g__Modestobacter	s__
c7dec29afaf65f252f7de374d46c2eef	0.999999999998451	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__Ellin6075	g__	s__
378565159d0124692bdd2e73a264bf6c	0.9999969972345929	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Cellulomonadaceae	g__Cellulomonas	s__xylanilytica
242488cbcc5d74551fa9af7f01b67c81	0.9990600957888994	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Microlunatus	s__
f8101ed8cfab961cd723429cd4bf329a	0.7853284827078256	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__	g__	s__
ad7603e88ccb148b925c57137af9b4de	0.9875972410381995	k__Bacteria	p__TM7	c__TM7-3	o__EW055	f__	g__	s__
d113f53460b35f6317dcd3cbc75eff3b	0.9999999999996305	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__Finegoldia	s__
dc661523a198095d81775f9226af05ef	0.9999999995060591	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rubellimicrobium	s__
b186b6796f265b488aa7eaf898c284c7	0.999750916290094	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__Chryseobacterium	s__
e18dd05ef8dce2bd16ce42a5cdea19c3	0.9999999714758564	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	NA	NA
c167ccc37f4af47cb51c719190e17f96	0.9999496292146169	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__	s__
171a36c1be0f6f40e0210562aec9be0e	0.9999990516568238	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pedobacter	s__
ba32903a4775af5913498909297a2084	0.9990196264972081	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__
3f2a76c2887c4d67b3c2415292e5eff1	0.9999029708491519	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Friedmanniella	s__
158df786db2292be37d87378530f9fbf	0.9985254225856407	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
6088f4da4dc7874d776d57ad96dbf981	0.9983343577315134	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Janthinobacterium	s__
e264779c971ea8bc06637283342d2f0b	0.7279407088506883	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__	s__
c0d797ed2954c0b78fecc375f0a4ecab	0.9999958567872083	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Pseudonocardiaceae	g__Actinomycetospora	s__
04ea6603a07b3236b2e0b1b89d22d4b4	0.9998159478129638	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	NA	NA
dd577861a5ee5ac5d999e52e6197985c	0.9952100517102446	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__
33f38c31ac1fb3c64fa581c2b9209195	0.8364025868797825	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Geodermatophilaceae	g__Blastococcus	NA
ecd78dff7c86817f2969e59ebf9668aa	0.8792850796412914	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	g__Arthrobacter	s__chlorophenolicus
29c638b6e89cd01220396703c25d73b1	0.8898946745287425	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__	s__
d37c9aa8bdad4be952a0b8c5eb7732d2	0.9777586023022005	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium	NA
8015c4e3210ba2e49e5463784805c715	0.9999998351305941	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Skermanella	s__
7ff1db9f95de68ab2d7d5628e4b83de5	0.9992683559986474	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Flavisolibacter	s__
a3ec1c9299e28fa8a61e0c910e936af6	0.9395373999785845	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus	s__
c9e8de601be5ea14dac50271728de6d2	0.9701137040782704	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__	g__	s__
14d585c29e624f1d0d9114f15d336b6f	0.998702886260835	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__	g__	s__
b010c5608ca1ba8e6645cbfe786e9965	0.8468608708770702	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Marmoricola	s__aurantiacus
c2c58c006392a62edc3e256a13956a04	0.9996495794413583	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Intrasporangiaceae	g__Phycicoccus	s__
36e77cca7d72b8f2a03d1ecc34c22d52	0.7582222643602118	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__	s__
e1d82871de93fc53aee5971c982bd5cb	0.9713625661854558	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Facklamia	s__
846a56124accdee0da262db670a61ac9	0.9999978374139651	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
c2d9b3d8b920ac836f88ebdffe7d6cb8	0.9505076457430823	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__	g__	s__
deae76b1e02b82cd12cf5f2e91bc4a46	0.9986746072951972	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Cryomorphaceae	g__Fluviicola	s__
84aad7a7c87a855d0d95552f023e94a3	0.9999999999928377	k__Bacteria	p__Chloroflexi	c__Ellin6529	o__	f__	g__	s__
2df7097f2dc708fab398a6662787f70b	0.9999911411413118	k__Bacteria	p__TM7	c__TM7-3	o__EW055	f__	g__	s__
ed0116bf73191347f21dfb41bad85d52	0.7645512569219213	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__succinicans
100a7ef297c09f46337271848f77dc65	0.9999983662012101	k__Bacteria	p__TM7	c__TM7-1	o__	f__	g__	s__
b730413b3dce30cd5d0fb2e786725878	0.9999890906361126	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__	s__
ac7c1bf090bbd0517181b954b7e9b65a	0.9939908590576303	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
d023e046be5e61fc8563731fffd7d89d	0.7993500448456726	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Dorea	s__
1c0b979fa181e009b825c4b55ce9468d	0.9943334103214739	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Amaricoccus	s__
fee961b9831868ced9523b16b6435d2d	0.9999861130203027	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA
3ace42b2c73625c7e5ee584584719776	0.9797284089962462	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__	s__
68dc4b0e0adcac1b013d22fe3cc1f772	0.9968658469212343	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__
0424e2d702336b9b78867f16727628fb	0.9479351686702457	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__	s__
6953606e51ce4d894db120c9c9650f65	0.9200763313284488	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Couchioplanes	s__
4f4abb569e16152345525e11ad98c5c2	0.9263016587027423	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Kaistobacter	s__
f8dcd9236a522a1f639eede1c5a35eee	0.9991273332316106	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Sporichthyaceae	g__	s__
077e38083e883b7af4db9ec3afbdd9e5	0.7888648812156183	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__	s__
373b5f1d7c8e91d4f8b03b5bab704be2	1	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__	g__	s__
5a77b9ca894c95d588b5be000262b388	0.963262904118709	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__	s__
7f9a93d6d1c8e376107ea203436dfeae	0.9996483045816678	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Robinsoniella	s__peoriensis
3fb8b90ef90140220a53f30b0df8568e	0.9999979002430042	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	s__
4035227350b4fccfa033dc05869ea486	0.999999999982208	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Hymenobacter	s__
f58bc680e8c303fdc752274f4dba4f43	0.9994045273983214	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Paludibacter	s__
bcdd8520bc060c7f9b2b247b26ba1234	0.7759973968281181	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__	s__
372508c3dac6adfbf3d0b0d82c911920	0.9999914007043149	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Pseudonocardiaceae	g__Actinomycetospora	s__
88efb90a625440f13008ae4f2e53d870	0.9952349073347463	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__
1267f87d4d9cb55501907ed568c5ec99	0.8823468122915187	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__	s__
166ac440da9a4180e125a1b9474d303e	0.9780053022741138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__
ccb9a21cfac97a12c99bd8fa7100742e	0.9502381631942395	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Acidovorax	NA
f73d19f1cf8a9e60094296d06c1fe990	0.9999667109161392	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__	s__
c71ebf5fd5b757cf28f9f040778d5b45	0.9999997799610256	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Facklamia	s__
9712ad9034c401bd31cc350717e1bd40	0.8574210795817722	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__	s__
6ebf43bbab92688d53ddf8f4ca7a6f05	0.9999521354361824	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__	g__	s__
598eb873032f4f4a2cb3be95cb2a5376	0.7953700274463734	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__	s__
9f8aa6b747954de7956551e9a0ac3073	0.9968141513142212	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Actinobacillus	s__parahaemolyticus
d786f643b618ca04ee9aea28605ec843	0.9995011105953814	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium	s__
e92ebf3dd5fd3cab111db6400e97400b	0.9524109464790439	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__	s__
018ab9da76887e02e6fbff896f96cd9f	0.9785388214376275	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	NA	NA
e8786b2ef2421a2e74188756a009b4ec	0.9921672008928352	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Salinibacterium	s__
5be04345f01676a39b73bd213b303f88	0.9859341065807732	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium	s__
3271e74d148073dd4acc655a0da26ce7	0.9999999994348912	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Jeotgalicoccus	s__
476bd802e4ed4d17a0112c31a2fc6bf7	0.8812883182565905	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	NA	NA	NA
1accbb32908a52c611fd59d9c8d0771c	0.9987760601696458	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__	g__	s__
62d8e48b9ec07003a5c3c8b28389e0e3	0.9936923598126723	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Corynebacteriaceae	g__Corynebacterium	s__
a61d8275d6a3cc7098b85b039ce16a83	0.9999244043096747	k__Bacteria	p__Chloroflexi	c__C0119	o__	f__	g__	s__
bb33425cd46a5e2aacc3169dc92d521f	0.9998021630340355	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__mitochondria	g__	s__
a2ad7cf2ebaa4b6bc64280997000f79d	0.9920486889569717	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium	s__
fc764096d65ba1ccfa73a0ccb850095f	0.996769716059325	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__	s__
31d3bb0d92b61f2f3dd249bbfde6ceb8	0.9871773587406174	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__[Eubacterium]	s__dolichum
18fde5c16a76390da65a10911586abd2	0.9984198359614008	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__	s__
6c62abd11fa0f3ee6944a87f24d3cf74	0.9505013496490369	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	NA	NA	NA
2cf494f8315fcc2b244e14ba6293643a	0.9997922011956427	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium	s__
d5d440a8f1ebae74453d81c5c487e6c5	0.999999956198706	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	NA	NA	NA
dfa2eb22c16c49e9fcb93acb2010b1cf	0.7277591851793126	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	NA	NA
e51963ed6c49cd9419874fcc524ccbab	0.8733887776782637	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Massilia	s__alkalitolerans
789294ee110b87e1b1cb4911b9725305	0.9826713851394838	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Propionicimonas	s__
bb1b30a438441f7d154c8e2b25afa1f3	0.9888040493896908	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Marmoricola	s__aurantiacus
c38bf600ea074dd13b87ee6f4f086369	0.99999998687494	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__[Exiguobacteraceae]	g__Exiguobacterium	s__
e4e20fc519a585d89f1ef69611f18190	0.9696748797078522	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__llatzerense
5c2bc0690669f529019b70b49a63b888	0.9998937778419927	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	NA	NA
765c07832a7e1c485ab50e8690ed6a61	0.9999999982523349	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__	g__	s__
d4320a2e41bf208103077940273d84ac	0.9999980187108317	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	NA	NA
b2d00654cca7ce351d5e6b65a5cfb16a	0.999999999997371	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Dyadobacter	s__
ee2e3ddeda57013b84bab006c929486f	0.8650151244896647	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Friedmanniella	s__
93b8ac0454205b521d5b8ebbc7801b09	0.9504312141752325	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__
c241c125ef02bba2803381c9a3ba5b7f	0.9999999999999716	k__Bacteria	p__Cyanobacteria	c__Chloroplast	o__Streptophyta	f__	g__	s__
347f88ed5b6aed17b591daf06982136c	0.9967730227667271	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
cd77e5e1de1aab968ca31d39c115bf25	0.9520624875763974	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__	g__	s__
ac81133b96f37a349086d628f90ba6a7	0.9999772935120574	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__	g__	s__
f67fa46df6f16cec66a7bcc4fd289c2b	0.8986662305419457	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Gluconacetobacter	s__
e8de5ce0bcf4f0c29ad8538af58407d6	0.9999999993822684	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Atopobium	s__
9b75c1af7d97914000844206138bd245	0.9999998780500124	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__[Roseiflexales]	f__[Kouleothrixaceae]	g__	s__
9c9cb98714f16802995a4e7aae9d47cc	0.9999988923466413	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__mb2424	g__	s__
1a6021bcf556d649b432db4a8a8f6d4b	0.9999868956136848	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	NA	NA
137f2d5ebd201b642f3ee7a489050399	0.9960224389227432	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium	s__komagatae
77c1df07b2aaf71361596fb027f49b23	0.7749976360484292	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Enterobacter	s__
31d9ee9d07e3bf5753a5604547e94846	0.9999564449857853	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Halomonas	s__
fb723efe9e846a3eee5ced623b202729	0.9999906875691275	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__CF231	s__
3068f937cce3cbb0630ea0d852411ed5	0.9999784823663148	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Brevibacteriaceae	g__Brevibacterium	s__
14e3cccd72b31cb67ff58e52a217ab2a	0.9999965641876165	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Paludibacter	s__
5180a946916889c453751833c96492f1	0.9999971306164737	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces	s__
1903d3f09e2a51ae54d3210e32ff7aab	0.9999999999817675	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__
5f77ced3a7ea3b9a4a0ac320abb06483	0.9997655645930473	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__	s__
60badcae0ff2fa158a52521c2f512904	0.9837100032358341	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__
be925eead6b2ec56bd2365c79ccefb62	0.9934719907458699	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__	s__
36393e4033fe0483afa52897ea4b45ab	0.9956386029598073	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__	s__
dfde41d1d692c8816c904ccd02aba952	0.9999999999998579	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__Finegoldia	s__
340a7d727921b6ed8b4bebdb2eae2d21	0.9742160341049317	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Veillonella	s__dispar
377a32d78e17b129a0ad4b9552328fc5	0.9776995368566692	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__longiquaesitum
b7ad579595f726c62b47ec1bf426ab35	0.9995907890318727	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
7357e6f26ab207492c78af4b8db0cf29	0.9999999999948415	k__Bacteria	p__Gemmatimonadetes	c__Gemm-1	o__	f__	g__	s__
5dcccd821fbfcfbac11f95d05cc24a33	0.9999999939136757	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__
8123539be51634f92ce273f53b15b9de	0.9999388444300485	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Mycetocola	s__
49c6df45441919f97bd7fdab7f6a05f9	0.7067740452963605	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	g__Arthrobacter	s__globiformis
08747845a98e502df3b0db52f9ee7933	0.9967737339684001	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__	g__	s__
33258fe2c581a6c508dcb31dac36676b	0.9984943954121255	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nakamurellaceae	g__	s__
0c32e45f989fa00367961414c456b1e9	0.84898498572627	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
c702e49344aa3115493181befa4ed49b	0.9999937809453004	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	s__
57f5b92a79f0786d54d43f4e3aee43a5	0.9999125634050297	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__	s__
05d5914bf656e4f852f7417fa4f003e5	0.9998744057296274	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__	s__
6ae1f86edc8810537290e476c0a894c6	0.9995830231096828	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__	s__
382d9570a6f176e87a5b00f4ac0a84cd	0.9999999999996305	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__Ellin6075	g__	s__
913731d97adc12a6cce1819b347ddfdf	0.998963118677851	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__	s__
05b657e573da09f14875998410ffec66	0.9997651585557705	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__	s__
3e99623f09b526bbebf1cb6f56a0a44b	0.9999913548994445	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Corynebacteriaceae	g__Corynebacterium	s__
6b86d4e31fc8597ac70df86fab93e99c	0.9974436558017924	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	s__
627bbb9f9f095364fb5aa424d3ef9f7e	0.9999867426525378	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	s__
5b60e9fd462b0f1acc4b00bcb34f4e5d	0.9994469752190853	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium	s__
6d1c648a5e6d702dc6b65e9f49ac207a	0.9999999676569905	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Coxiellaceae	g__Aquicella	s__
a605d2ce4eb116b757ef2372bcf39121	0.9999998127768941	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	NA	NA	NA
1f05b2a284dc357a96d21df23f547398	0.7733683548033348	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rubrivivax	s__
2d212d9c26d928f4f5f9614807eac10e	0.9893571538263368	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__SMB53	s__
a383cc047e5d00fc17e6808e1a69f453	0.9990226538294006	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__gordonae
bead153f058b3f55d23d5dc243c6c7a6	0.9999999999999432	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__Ellin6075	g__	s__
